time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
219500,2024-03-30 02:29:53,-34.4407880403072,150.842151520666,-2.624672,,,58.248686903328,7.545932,0,282.945547112,697.8182638,15,5,11.784,79.246062903328,18.372704,14.8085428,283.338591744,0,0,0,0.3, 3.3, -0.6,0,1,1398,1024,1024,1024,57,0,0,0,3.8,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.302,108.14,58.248686903328,-2.624672,6,P-GPS,
219600,2024-03-30 02:29:53,-34.4407881245694,150.842151529558,-2.624672,,,58.248686903328,7.874016,0,282.915363384,697.84779136,15,5,11.784,79.246062903328,18.372704,14.8085428,283.338591744,0,0,0,2.3, 3, -0.8,0,1,1563,1024,1024,1024,82,0,0,0,3.8,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.302,108.14,58.248686903328,-2.624672,6,P-GPS,
219700,2024-03-30 02:29:53,-34.4407881889255,150.842151506248,-2.624672,,,58.248686903328,7.874016,0,282.894694092,697.87403808,15,5,11.784,79.246062903328,18.372704,14.8085428,283.338591744,0,0,0,3.1, -0.5, -0.8,0,1,1684,1024,1024,1280,100,0,0,39,3.8,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.302,108.14,58.248686903328,-2.624672,6,P-GPS,
219800,2024-03-30 02:29:53,-34.4407882237351,150.842151475957,-2.624672,,,58.248686903328,7.874016,0,282.88550774,697.88716144,15,5,11.784,79.246062903328,18.372704,14.8085428,283.338591744,0,0,0,3.4, -6.2, -0.5,0,1,1659,1024,1024,1684,96,0,0,100,3.8,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.302,108.14,58.248686903328,-2.624672,6,P-GPS,
219900,2024-03-30 02:29:53,-34.4407881212864,150.842151438082,-2.624672,,,58.248686903328,7.874016,0.447388,282.924549736,697.92653152,15,5,11.784,79.246062903328,18.372704,14.8085428,283.338591744,0.447388,0,0,3.4, -15, -0.1,0,1,1297,1024,1024,1684,41,0,0,100,5.1,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.302,108.14,58.248686903328,-2.624672,6,P-GPS,
220000,2024-03-30 02:29:53,-34.4407877487506,150.842151396822,-2.624672,,,58.248686903328,7.874016,1.11847,283.058079924,698.0643268,15,5,11.784,79.246062903328,18.372704,14.8085428,283.338591744,1.11847,0,0,3.9, -18, -0.1,0,1,1024,1024,1024,1684,0,0,0,100,11.9,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.302,108.14,58.248686903328,-2.624672,6,P-GPS,
220100,2024-03-30 02:29:53,-34.4407870240018,150.842151345609,-2.624672,,,58.248686903328,7.874016,1.789552,283.31529778,698.33007484,15,5,11.784,79.246062903328,18.372704,14.8085428,283.338591744,1.789552,0,0,7.4, -10.7, -0.5,0,1,1024,1024,1024,1684,0,0,0,100,20.8,-90,0.1,84,3.823,3.824,3.838,0,0,0,8.302,108.14,58.248686903328,-2.624672,6,P-GPS,
220200,2024-03-30 02:29:53,-34.4407860183269,150.842151313573,-2.624672,,,58.248686903328,7.874016,2.23694,283.668972332,698.69424808,15,5,11.784,79.246062903328,18.372704,14.8085428,283.668972332,2.23694,0,0,13.8, 1.1, 0.4,0,1,1165,1024,1024,1684,21,0,0,100,29.8,-90,0.1,84,3.823,3.824,3.838,0,0,0,8.302,108.14,58.248686903328,-2.624672,6,P-GPS,
220300,2024-03-30 02:29:53,-34.4407849549139,150.842151296287,-2.624672,,,58.248686903328,7.545932,2.013246,284.041675756,699.08466804,15,5,11.634,79.246062903328,18.372704,14.8085428,284.041675756,2.013246,0,0,22, 9.1, 4,0,1,1468,1024,1024,1024,67,0,0,0,38.8,-90,0.1,84,3.823,3.824,3.838,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
220400,2024-03-30 02:29:54,-34.4407839627355,150.84215127092,-2.624672,,,58.248686903328,7.545932,1.342164,284.390100964,699.44556044,15,5,11.634,79.246062903328,18.372704,14.8085428,284.390100964,1.342164,0,0,30.9, 9.3, 6.1,0,1,1626,1024,1024,1024,91,0,0,0,47.1,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
220500,2024-03-30 02:29:54,-34.4407831609157,150.842151251681,-2.624672,,,58.248686903328,7.545932,0.894776,284.67192512,699.7375552,15,5,11.634,79.246062903328,18.372704,14.8085428,284.67192512,0.894776,0,0,38.9, 0.9, 3.1,0,1,1670,1024,1024,1501,98,0,0,72,47.9,-90,0.1,84,3.823,3.824,3.838,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
220600,2024-03-30 02:29:54,-34.440782423869,150.842151232443,-2.624672,,,58.248686903328,7.874016,1.1408394,284.930783396,700.00658408,15,5,11.634,79.246062903328,18.372704,14.8085428,284.930783396,1.11847,0.223694,0,43.8, -8, 2.6,0,1,1615,1024,1024,1528,90,0,0,76,47.9,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
220700,2024-03-30 02:29:54,-34.4407817083958,150.842151322922,-2.624672,,,58.248686903328,7.874016,1.4092722,285.172581304,700.26905128,15,5,11.634,79.246062903328,18.372704,14.8085428,285.172581304,1.342164,0.447388,0,45.8, -15.3, 2,0,1,1610,1024,1024,1558,89,0,0,81,49.6,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
220800,2024-03-30 02:29:54,-34.4407808702031,150.842151640169,-2.624672,,,58.248686903328,7.874016,1.9908766,285.437673176,700.5905736,15,5,11.634,79.246062903328,18.372704,14.8085428,285.437673176,1.789552,0.894776,0,47.8, -15.9, 1.4,0,1,1630,1024,1024,1490,92,0,0,71,54.3,-90,0.1,84,3.823,3.824,3.838,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
220900,2024-03-30 02:29:54,-34.440779861141,150.842152253036,-2.624672,,,58.248686903328,7.874016,2.6172198,285.7365577,701.0006786,15,5,11.634,79.246062903328,18.372704,14.8085428,285.7365577,2.23694,1.342164,0,51.3, -17.1, 1.3,0,1,1630,1024,1024,1684,92,0,0,100,60.2,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
221000,2024-03-30 02:29:54,-34.4407786961652,150.842153150969,-2.624672,,,58.248686903328,8.2021,2.6172198,286.065625952,701.50592796,15,5,11.634,79.246062903328,18.372704,14.8085428,286.065625952,2.684328,1.789552,0,56.4, -18.7, 0.6,0,1,1615,1024,1024,1513,90,0,0,74,64.8,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
221100,2024-03-30 02:29:54,-34.4407773325974,150.842154356987,-2.624672,,,58.248686903328,8.2021,3.9817532,286.438001292,702.12272588,15,5,11.634,79.246062903328,18.372704,14.8085428,286.438001292,3.131716,2.460634,0,61.1, -19.8, 0.3,0,1,1605,1024,1024,1024,88,0,0,0,73.5,-90,0.1,84,3.823,3.824,3.838,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
221200,2024-03-30 02:29:54,-34.4407757961279,150.842155893466,-2.624672,,,58.248686903328,8.530184,4.7646822,286.843513116,702.84779152,15,5,11.634,79.246062903328,18.372704,14.8085428,286.843513116,3.579104,3.131716,0,68.4, -19.6, -0.9,0,1,1580,1024,1024,1684,84,0,0,100,78.8,-89.9,0.1,84,3.823,3.824,3.838,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
221300,2024-03-30 02:29:54,-34.4407740909256,150.842157732753,-2.624672,,,58.248686903328,8.530184,5.5476112,287.283801844,703.68112488,15,5,11.612,79.246062903328,18.372704,14.8085428,287.283801844,4.026492,3.802798,0,74.8, -20.4, -0.6,0,1,1555,1024,1024,1684,80,0,0,100,78.9,-90,0.1,84,3.816,3.814,3.825,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
221400,2024-03-30 02:29:55,-34.4407722331967,150.842159935742,-2.624672,,,58.248686903328,8.858268,6.1739544,287.748368788,704.62928764,15,5,11.612,79.246062903328,18.372704,14.8085428,287.748368788,4.250186,4.47388,0,77.2, -20.6, 0.2,0,1,1556,1024,1024,1684,81,0,0,100,83.4,-90,0.1,84,3.816,3.814,3.825,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
221500,2024-03-30 02:29:55,-34.4407702869325,150.84216245467,-2.624672,,,58.248686903328,9.186352,6.9792528,288.220481664,705.66603308,15,5,11.612,79.246062903328,18.372704,14.8085428,288.220481664,4.47388,5.368656,0,80.9, -19.8, -0.5,0,1,1578,1024,1024,1684,84,0,0,100,92.3,-90,-179.9,84,3.816,3.814,3.825,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
221600,2024-03-30 02:29:55,-34.4407682660466,150.842165303622,-2.624672,,,58.248686903328,9.186352,7.5161184,288.69423496,706.79792288,14,5,11.612,79.246062903328,18.372704,14.8085428,288.69423496,4.47388,6.039738,0,87.5, -19.5, -1.1,0,1,1587,1024,1024,1684,85,0,0,100,101.3,-90,-179.9,84,3.816,3.814,3.825,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
221700,2024-03-30 02:29:55,-34.4407662694961,150.842168446782,-2.624672,,,58.248686903328,9.514436,8.0753534,289.139773032,707.99214864,14,5,11.612,79.246062903328,18.372704,14.8085428,289.139773032,4.47388,6.71082,0,95.4, -20.6, -2.4,0,1,1567,1024,1024,1684,82,0,0,100,110.3,-90,-179.9,84,3.816,3.814,3.825,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
221800,2024-03-30 02:29:55,-34.4407642439723,150.842171910346,-2.624672,,,58.248686903328,9.514436,8.6345884,289.573828164,709.2683954,14,5,11.612,79.246062903328,18.372704,14.8085428,289.573828164,4.47388,7.381902,0,104.2, -21.4, -3.5,0,1,1568,1024,1024,1528,82,0,0,76,119.3,-90,-179.9,84,3.816,3.814,3.825,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
221900,2024-03-30 02:29:55,-34.440762265973,150.842175665542,-2.624672,,,58.248686903328,9.84252,9.2161928,289.973434476,710.61025896,14,5,11.612,79.246062903328,18.372704,14.8085428,289.973434476,4.47388,8.052984,0,113.2, -21.6, -4.3,0,1,1578,1024,1024,1024,84,0,0,0,128.3,-90,-179.9,84,3.816,3.814,3.825,0,0,0,8.67,108.14,58.248686903328,-2.624672,6,P-GPS,
222000,2024-03-30 02:29:55,-34.4407603479526,150.842179731045,-2.296588,,,58.576770903328,9.84252,9.7083196,290.333670708,712.01773932,14,5,11.612,79.246062903328,18.372704,14.8085428,290.333670708,4.250186,8.724066,0,122.3, -22, -4.1,0,1,1574,1024,1024,1024,83,0,0,0,135.1,-90,-179.9,84,3.816,3.814,3.825,0,0,0,8.67,108.14,58.576770903328,-2.296588,6,P-GPS,
222100,2024-03-30 02:29:55,-34.4407586154445,150.842184103055,-2.296588,,,58.576770903328,0,10.1333382,290.611557856,713.47771312,14,5,11.612,79.246062903328,18.372704,14.8085428,290.611557856,3.802798,9.395148,-0.223694,129.8, -22.9, -3.8,0,1,1565,1024,1024,1024,82,0,0,0,135.4,-90,-179.9,84,3.816,3.814,3.825,0,0,0,8.67,108.14,58.576770903328,-2.296588,6,P-GPS,
222200,2024-03-30 02:29:55,-34.4407570944518,150.842188793019,-2.296588,,,58.576770903328,17.716536,10.5359874,290.797909568,714.99674204,13,4,11.612,79.246062903328,18.372704,14.8085428,290.797909568,3.131716,10.06623,0,133.1, -23, -1.7,0,1,1498,1024,1024,1024,72,0,0,0,135.4,-89.9,-179.9,84,3.816,3.814,3.825,0,0,0,8.67,108.14,58.576770903328,-2.296588,6,P-GPS,
222300,2024-03-30 02:29:56,-34.4407558671521,150.842193759676,-1.968504,,,58.904854903328,17.716536,11.0057448,290.868119544,716.55514104,13,4,11.397,79.246062903328,18.372704,14.8085428,290.868119544,2.460634,10.737312,0,134.5, -22.5, -1.2,0,1,1430,1024,1024,1024,62,0,0,0,135.4,-89.9,-179.9,83,3.806,3.807,3.818,0,0,0,9.296,108.32,58.904854903328,-1.968504,6,P-GPS,
222400,2024-03-30 02:29:56,-34.44075492896,150.842198944105,-1.968504,,,58.904854903328,17.716536,11.3189164,290.828749464,718.15291012,13,4,11.397,79.246062903328,18.372704,14.8085428,290.868119544,1.789552,11.1847,-0.223694,135, -20.1, -0.4,0,1,1024,1024,1024,1343,0,0,0,48,135.4,-90,-179.9,83,3.806,3.807,3.818,0,0,0,9.296,108.32,58.904854903328,-1.968504,6,P-GPS,
222500,2024-03-30 02:29:56,-34.4407542514751,150.842204291874,-1.968504,,,58.904854903328,17.716536,11.3189164,290.694235024,719.78020676,13,4,11.397,79.246062903328,18.372704,14.8085428,290.868119544,1.342164,11.408394,0,135.2, -17.4, 0.1,0,1,1024,1024,1024,1684,0,0,0,100,135.4,-90,180,83,3.806,3.807,3.818,0,0,0,9.296,108.32,58.904854903328,-1.968504,6,P-GPS,
222600,2024-03-30 02:29:56,-34.4407538242757,150.842209750898,-1.968504,,,58.904854903328,18.04462,11.6768268,290.47245024,721.43046928,13,4,11.397,79.246062903328,18.372704,14.8085428,290.868119544,0.894776,11.632088,0,135.4, -9.4, 1,0,1,1024,1024,1024,1505,0,0,0,73,136.5,-90,179.9,83,3.806,3.807,3.818,0,0,0,9.296,108.32,58.904854903328,-1.968504,6,P-GPS,
222700,2024-03-30 02:29:56,-34.4407535404835,150.842215230739,-1.968504,,,58.904854903328,18.04462,11.4307634,290.207358368,723.08401264,13,4,11.397,79.246062903328,18.372704,14.8085428,290.868119544,0.671082,11.408394,0,137.6, 7.5, 16.8,0,1,1024,1024,1024,1024,0,0,0,0,142,-90,179.9,83,3.806,3.807,3.818,0,0,0,9.296,108.32,58.904854903328,-1.968504,6,P-GPS,
222800,2024-03-30 02:29:56,-34.4407533980142,150.842220306074,-1.968504,,,58.904854903328,18.372704,11.4307634,289.927174632,724.60960324,14,4,11.397,79.246062903328,18.372704,14.8085428,290.868119544,0.223694,10.513618,0,142.2, 11.8, 20.8,0,1,1024,1024,1024,1024,0,0,0,0,149,-90,179.9,83,3.806,3.807,3.818,0,0,0,9.296,108.32,58.904854903328,-1.968504,6,P-GPS,
222900,2024-03-30 02:29:56,-34.4407533299582,150.842224753023,-1.968504,,,58.904854903328,18.372704,9.171454,289.667660188,725.94818596,14,4,11.397,79.246062903328,18.372704,14.8085428,290.868119544,0,9.171454,0,146.5, 10.5, 21,0,1,1024,1024,1024,1024,0,0,0,0,149.2,-89.9,179.9,83,3.806,3.807,3.818,0,0,0,9.296,108.32,58.904854903328,-1.968504,6,P-GPS,
223000,2024-03-30 02:29:56,-34.4407533043721,150.842228543329,-1.968504,,,58.904854903328,18.372704,8.052984,289.439641808,727.08991828,14,4,11.397,79.246062903328,18.372704,14.8085428,290.868119544,0,8.052984,0.223694,148.8, 10.2, 22.2,0,1,1024,1024,1024,1024,0,0,0,0,149.2,-90,179.9,83,3.806,3.807,3.818,0,0,0,9.296,108.32,58.904854903328,-1.968504,6,P-GPS,
223100,2024-03-30 02:29:56,-34.4407532522098,150.842231763837,-1.968504,,,58.904854903328,18.04462,7.158208,289.26017986,728.05776608,14,4,11.397,79.246062903328,18.372704,14.8085428,290.868119544,-0.223694,7.158208,0.223694,150.4, 11.1, 23.2,0,1,1024,1024,1024,1024,0,0,0,0,149.2,-90,179.9,83,3.806,3.807,3.818,0,0,0,9.296,108.32,58.904854903328,-1.968504,6,P-GPS,
223200,2024-03-30 02:29:56,-34.4407532352219,150.84223427567,-1.968504,,,58.904854903328,18.04462,6.0621074,289.113854396,728.81564012,14,4,11.397,79.246062903328,18.372704,14.8085428,290.868119544,-0.447388,6.039738,0.223694,152.1, 13.7, 23.5,0,1,1024,1024,1024,1024,0,0,0,0,149.2,-89.9,179.9,83,3.806,3.807,3.818,0,0,0,9.296,108.32,58.904854903328,-1.968504,6,P-GPS,
223300,2024-03-30 02:29:56,-34.4407532273532,150.842236253574,-1.968504,,,58.904854903328,18.04462,4.7199434,288.998040744,729.40947216,14,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,-0.447388,4.697574,0.223694,152.4, 14.8, 21.2,0,1,1024,1024,1024,1145,0,0,0,18,149.2,-89.9,179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.904854903328,-1.968504,6,P-GPS,
223400,2024-03-30 02:29:57,-34.4407531567439,150.842237454969,-2.296588,,,58.576770903328,17.716536,3.35541,288.9517809,729.77036456,15,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,-0.223694,3.35541,0.223694,151.1, 11.6, 20.1,0,1,1024,1024,1024,1684,0,0,0,100,149.2,-90,179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.576770903328,-2.296588,6,P-GPS,
223500,2024-03-30 02:29:57,-34.4407530871247,150.842238186487,-2.296588,,,58.576770903328,17.716536,2.23694,288.933408196,729.99346168,15,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,-0.223694,2.23694,0,150.1, 7.9, 15.9,0,1,1024,1024,1024,1684,0,0,0,100,149.2,-90,179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.576770903328,-2.296588,6,P-GPS,
223600,2024-03-30 02:29:57,-34.4407530100016,150.842238298957,-1.968504,,,58.904854903328,17.716536,1.5882274,288.954405572,730.0361126,15,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,-0.223694,1.565858,0,149.8, 5.4, 10.4,0,1,1024,1024,1024,1024,0,0,0,0,155.3,-89.9,179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.904854903328,-1.968504,6,P-GPS,
223700,2024-03-30 02:29:57,-34.4407529471566,150.842238228402,-2.296588,,,58.576770903328,17.716536,0.9171454,288.980980376,730.068921,15,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,-0.223694,0.894776,0.223694,152.4, 3.9, 7.2,0,1,1024,1024,1024,1024,0,0,0,0,167.6,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.576770903328,-2.296588,6,P-GPS,
223800,2024-03-30 02:29:57,-34.4407528916072,150.842237900331,-2.296588,,,58.576770903328,17.716536,0.9171454,289.020350456,730.17062704,15,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,-0.223694,0.671082,0.223694,158.5, 2.1, 5.3,0,1,1024,1024,1024,1024,0,0,0,0,167.6,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.576770903328,-2.296588,6,P-GPS,
223900,2024-03-30 02:29:57,-34.4407528973393,150.842237633299,-2.296588,,,58.576770903328,17.716536,0.4921268,289.034129984,730.2493672,15,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,-0.223694,0.447388,0.223694,163.6, 1.1, 4.1,0,1,1024,1024,1024,1062,0,0,0,6,167.6,-89.9,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.576770903328,-2.296588,6,P-GPS,
224000,2024-03-30 02:29:57,-34.4407529081261,150.842237320279,-2.296588,,,58.576770903328,18.04462,0.3131716,289.048893764,730.34451156,15,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,-0.223694,0.223694,0.223694,165.7, 1.1, 2.7,0,1,1024,1024,1024,1629,0,0,0,92,167.7,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.576770903328,-2.296588,6,P-GPS,
224100,2024-03-30 02:29:57,-34.440752919903,150.842237113725,-2.296588,,,58.576770903328,18.04462,0.223694,289.05676778,730.40684752,15,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,-0.223694,0,0.223694,166.8, 1.1, 1.6,0,1,1024,1024,1024,1024,0,0,0,0,172.8,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.576770903328,-2.296588,6,P-GPS,
224200,2024-03-30 02:29:57,-34.4407529419456,150.842236961563,-2.296588,,,58.576770903328,18.04462,0.223694,289.058080116,730.45277928,15,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,-0.223694,0,0.223694,167.5, 1, 1,0,1,1024,1024,1024,1024,0,0,0,0,174.8,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.576770903328,-2.296588,6,P-GPS,
224300,2024-03-30 02:29:57,-34.4407529828,150.842236850443,-2.296588,,,58.576770903328,18.04462,0,289.049878016,730.48886852,15,4,11.505,79.246062903328,18.372704,14.8085428,290.868119544,0,0,0,170.2, 0.8, 0.4,0,1,1024,1024,1024,1024,0,0,0,0,174.8,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.576770903328,-2.296588,6,P-GPS,
224400,2024-03-30 02:29:58,-34.4407530108353,150.842236850069,-2.296588,,,58.576770903328,18.372704,0,289.040035496,730.49871104,15,4,11.44,79.246062903328,18.372704,14.8085428,290.868119544,0,0,0,172.7, 0.5, 0.6,0,1,1024,1024,894,1684,0,0,-20,100,174.8,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.576770903328,-2.296588,6,P-GPS,
224500,2024-03-30 02:29:58,-34.4407530280317,150.842236847192,-2.624672,,,58.248686903328,18.372704,0,289.034129984,730.50527272,15,4,11.44,79.246062903328,18.372704,14.8085428,290.868119544,0,0,0,173.9, 0.4, 0.2,0,1,1024,1024,834,1024,0,0,-29,0,177.6,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.248686903328,-2.624672,6,P-GPS,
224600,2024-03-30 02:29:58,-34.4407530596626,150.842236957512,-2.624672,,,58.248686903328,18.372704,0,289.016085364,730.54136196,15,4,11.44,79.246062903328,18.372704,14.8085428,290.868119544,0,0,0,174.4, 0.4, 0,0,1,1024,1024,820,1024,0,0,-31,0,181.1,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.248686903328,-2.624672,6,P-GPS,
224700,2024-03-30 02:29:58,-34.440753107604,150.842237009119,-2.624672,,,58.248686903328,18.372704,0,288.99607224,730.56432784,15,4,11.44,79.246062903328,18.372704,14.8085428,290.868119544,0,0,0,176.8, 0.2, -0.3,0,1,1024,1024,714,1024,0,0,-47,0,181.1,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.248686903328,-2.624672,6,P-GPS,
224800,2024-03-30 02:29:58,-34.4407531491358,150.842237192061,-2.624672,,,58.248686903328,18.372704,0,288.970153604,730.62010212,15,4,11.44,79.246062903328,18.372704,14.8085428,290.868119544,0,0,0.223694,179, 0.2, 0,0,1,1024,1024,364,1024,0,0,-100,0,181.1,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.248686903328,-2.624672,6,P-GPS,
224900,2024-03-30 02:29:58,-34.4407531835285,150.842237329109,-2.624672,,,58.248686903328,18.700788,0,288.949812396,730.66603388,15,4,11.44,79.246062903328,18.372704,14.8085428,290.868119544,0,0,0.223694,180.2, 0.2, 0,0,1,1024,1024,364,1024,0,0,-100,0,181.1,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.248686903328,-2.624672,6,P-GPS,
225000,2024-03-30 02:29:58,-34.4407532113033,150.842237572477,-2.624672,,,58.248686903328,18.700788,0,288.92553418,730.73821236,15,4,11.44,79.246062903328,18.372704,14.8085428,290.868119544,0,0,0.894776,180.6, -0.1, -0.2,0,1,1024,1024,985,1024,0,0,-6,0,181.1,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,58.248686903328,-2.624672,6,P-GPS,
225100,2024-03-30 02:29:58,-34.4407532407977,150.842237737957,-2.952756,,,57.920602903328,18.372704,0,288.905192972,730.7907058,15,4,11.44,79.246062903328,18.372704,14.8085428,290.868119544,0,0,2.013246,180.9, -0.1, -0.2,0,1,1024,1024,706,1024,0,0,-48,0,181.1,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,57.920602903328,-2.952756,6,P-GPS,
225200,2024-03-30 02:29:58,-34.4407532749299,150.842237997229,-3.28084,,,57.592518903328,18.04462,0,288.877633916,730.86944596,15,4,11.44,79.246062903328,18.372704,14.8085428,290.868119544,0,0,2.684328,181.1, 0.4, 0,0,1,1024,1024,1024,1024,0,0,0,0,181.1,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,57.592518903328,-3.28084,6,P-GPS,
225300,2024-03-30 02:29:58,-34.4407533209432,150.842238181646,-3.937008,,,56.936350903328,17.716536,0,288.85007486,730.92522024,15,4,11.44,79.246062903328,18.372704,14.8085428,290.868119544,0,0,2.460634,181.2, 0.8, -0.1,0,1,1024,1024,1024,1025,0,0,0,0,181.1,-90,-179.9,83,3.794,3.8,3.824,0,0,0,8.552,108.5,56.936350903328,-3.937008,6,P-GPS,
